Samples,FlowPattern,Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,FPLabels
4669,4,0.4,15,0.001,0.00002,1000,1.8,0.07,-10,0.025,A
4670,4,0.004,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,A
4671,4,0.006,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,A
4672,4,0.01,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,A
4673,4,0.015,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,A
4674,4,0.025,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,A
4675,4,0.04,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,A
4676,4,0.06,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,A
4677,4,0.1,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,A
4678,4,0.15,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,A
4679,4,0.25,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,A
4680,4,0.4,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,A
4681,5,1.5,0.015,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4682,5,1.5,0.04,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4683,5,1.5,0.1,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4684,5,1.5,0.1,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4685,5,1.5,1,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4686,5,2.5,1,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4687,5,1.5,1.5,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4688,5,2.5,1.5,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4689,5,1.5,2.5,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4690,5,2.5,2.5,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4691,5,1,4,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4692,5,1.5,4,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4693,5,2.5,4,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4694,5,0.6,6.5,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4695,5,1,6.5,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4696,5,1.5,6.5,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4697,5,2.5,6.5,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4698,5,0.6,10,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4699,5,1,10,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4700,5,1.5,10,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4701,5,0.6,15,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4702,5,1,15,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4703,5,1.5,15,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4704,5,0.6,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4705,5,1,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4706,5,1.5,25,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4707,5,2.5,0.1,0.001,0.00002,1000,1.8,0.07,-10,0.025,I
4708,1,2.00167,0.01556,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4709,1,2.72077,0.01559,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4710,1,2.00167,0.01533,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4711,1,2.59528,0.01536,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4712,1,2.70552,0.038,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4713,1,2.69111,0.09119,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4714,1,2.61138,0.25449,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4715,1,2.85554,0.61122,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4716,1,4.27064,0.63183,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4717,1,4.15928,1.02404,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4718,1,4.14878,1.56271,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4719,1,4.13713,2.49531,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4720,1,4.12552,3.98421,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4721,1,4.01794,6.26566,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4722,1,4.20158,10.0077,0.001,0.00002,1000,1.8,0.07,-30,0.025,DB
4723,3,1.03285,0.01526,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4724,3,1.68628,0.03845,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4725,3,1.63678,0.09509,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4726,3,1.66508,0.25753,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4727,3,1.57849,0.62723,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4728,3,1.60669,1.57528,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4729,3,1.63448,4.20247,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4730,3,1.01729,3.88304,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4731,3,1.01358,6.38926,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4732,3,0.66098,6.56355,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4733,3,0.40146,6.53823,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4734,3,0.25562,6.71517,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4735,3,0.15901,6.49199,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4736,3,0.1013,6.37222,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4737,3,0.15108,10.0514,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4738,3,0.10334,9.87154,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4739,3,0.06127,10.1323,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4740,3,0.03704,15.6315,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4741,3,0.02473,15.8182,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4742,3,0.01575,15.7627,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4743,3,0.01002,15.9454,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4744,3,0.00404,26.0387,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4745,3,0.00397,15.592,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4746,3,0.0039,9.76941,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4747,3,0.00961,9.69078,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4748,3,0.00994,3.86345,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4749,3,0.00394,3.95353,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4750,3,0.00389,1.52904,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4751,3,0.01004,1.53993,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4752,3,0.01064,0.60481,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4753,3,0.00393,0.60954,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4754,3,0.00388,0.23574,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4755,3,0.01,0.24832,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4756,3,0.01011,0.09179,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4757,3,0.00402,0.09259,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4758,3,0.00406,0.03862,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4759,3,0.0102,0.04005,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4760,3,0.01031,0.01549,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4761,3,0.0042,0.0154,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4762,3,0.10202,0.01526,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4763,3,0.25036,0.01489,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4764,3,0.64393,0.01568,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4765,3,1.03285,0.01526,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4766,3,1.60805,0.03902,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4767,3,1.0262,0.03832,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4768,3,0.67053,0.03821,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4769,3,0.69842,0.09311,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4770,3,0.99607,0.09335,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4771,3,1.63724,0.09367,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4772,3,1.03722,0.24904,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4773,3,0.67735,0.2409,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4774,3,0.6726,0.63285,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4775,3,1.0062,0.64434,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4776,3,0.99972,1.61779,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4777,3,0.68424,1.54188,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4778,3,0.67925,4.11192,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4779,3,0.26283,4.14411,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4780,3,0.25269,1.55373,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4781,3,0.25462,0.60967,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4782,3,0.2505,0.24653,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4783,3,0.24659,0.09527,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4784,3,0.25426,0.03972,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4785,3,0.10858,0.03832,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4786,3,0.10525,0.09189,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4787,3,0.10437,0.23416,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4788,3,0.10349,0.58767,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4789,3,0.10507,1.54361,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4790,3,0.10176,3.93247,0.001,0.00002,1000,1.8,0.07,-30,0.025,SW
4791,4,0.00374,38.5125,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4792,4,0.00588,38.6535,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4793,4,0.00969,39.3966,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4794,4,0.00951,24.6828,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4795,4,0.01531,24.0392,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4796,4,0.02405,23.4075,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4797,4,0.03867,24.5842,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4798,4,0.06075,24.6724,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4799,4,0.05959,15.4546,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4800,4,0.10291,15.5209,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4801,4,0.1025,24.4052,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4802,4,0.10207,38.9562,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4803,4,0.15352,24.8551,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4804,4,0.15412,15.5701,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4805,4,0.25383,15.6315,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4806,4,0.24881,9.93905,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4807,4,0.39088,9.3898,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4808,4,0.87625,10.0366,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4809,4,0.64357,9.71532,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4810,4,0.40828,15.6898,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4811,4,0.25283,25.333,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4812,4,0.39719,25.4239,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4813,4,0.65213,39.5408,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4814,4,0.86767,39.6299,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4815,4,0.85005,25.1963,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4816,4,0.68597,26.3183,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4817,4,0.6414,15.51,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4818,4,0.85268,16.0218,0.001,0.00002,1000,1.8,0.07,-30,0.025,A
4819,5,2.4617,1.60432,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4820,5,1.54383,0.01485,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4821,5,2.45479,2.52317,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4822,5,2.50639,3.90988,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4823,5,1.62943,6.51026,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4824,5,2.49935,6.24236,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4825,5,2.55116,10.1209,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4826,5,1.66415,9.78727,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4827,5,1.08523,9.9028,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4828,5,1.10742,15.8138,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4829,5,1.65901,15.8639,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4830,5,2.66776,15.9231,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4831,5,1.65342,26.1065,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4832,5,1.64785,42.3151,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4833,5,1.15381,40.9375,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4834,5,1.13038,26.0259,0.001,0.00002,1000,1.8,0.07,-30,0.025,I
4835,1,1.67588,0.03895,0.001,0.00002,1000,1.8,0.07,-50,0.025,DB
4836,1,2.40223,0.03903,0.001,0.00002,1000,1.8,0.07,-50,0.025,DB
4837,1,2.5641,0.08848,0.001,0.00002,1000,1.8,0.07,-50,0.025,DB
4838,1,1.7451,0.09655,0.001,0.00002,1000,1.8,0.07,-50,0.025,DB
4839,1,2.49304,0.1467,0.001,0.00002,1000,1.8,0.07,-50,0.025,DB
4840,1,2.66776,0.23975,0.001,0.00002,1000,1.8,0.07,-50,0.025,DB
4841,1,2.65878,0.3691,0.001,0.00002,1000,1.8,0.07,-50,0.025,DB
4842,1,2.84513,0.62144,0.001,0.00002,1000,1.8,0.07,-50,0.025,DB
4843,1,2.90411,0.9567,0.001,0.00002,1000,1.8,0.07,-50,0.025,DB
4844,1,4.06452,0.95858,0.001,0.00002,1000,1.8,0.07,-50,0.025,DB
4845,1,3.95408,1.49746,0.001,0.00002,1000,1.8,0.07,-50,0.025,DB
4846,4,0.00384,9.3595,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4847,4,0.01006,9.0034,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4848,4,0.0377,9.21203,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4849,4,0.08954,9.39904,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4850,4,0.1483,9.56965,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4851,4,0.20266,9.73104,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4852,4,0.39563,15.0378,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4853,4,0.25663,15.2228,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4854,4,0.14768,15.1716,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4855,4,0.09353,15.129,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4856,4,0.03937,15.0484,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4857,4,0.00954,14.9199,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4858,4,0.00383,14.8363,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4859,4,0.00372,23.1637,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4860,4,0.00972,24.0055,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4861,4,0.0392,24.2155,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4862,4,0.10011,23.6439,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4863,4,0.15061,24.0561,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4864,4,0.23787,23.7705,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4865,4,0.38467,23.8407,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4866,4,0.60719,24.2666,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4867,4,0.0037,37.264,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4868,4,0.00968,38.6182,0.001,0.00002,1000,1.8,0.07,-50,0.025,A
4869,5,1.44028,0.09503,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4870,5,1.50569,0.14851,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4871,5,2.1839,0.63924,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4872,5,2.22855,1.02908,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4873,5,2.44515,1.53863,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4874,5,2.43623,2.36838,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4875,5,2.54615,3.87051,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4876,5,1.00818,0.06443,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4877,5,0.98107,0.09483,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4878,5,0.97694,0.1549,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4879,5,1.567,0.3906,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4880,5,1.5604,0.64765,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4881,5,1.55471,0.99691,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4882,5,1.54861,1.62874,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4883,5,1.54296,2.4335,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4884,5,1.61257,3.91813,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4885,5,1.01729,6.38342,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4886,5,1.01358,9.97193,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4887,5,1.00932,16.292,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4888,5,1.00592,24.7071,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4889,5,0.97338,4.08456,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4890,5,1.00141,2.46378,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4891,5,1.00479,1.64901,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4892,5,0.96114,1.07099,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4893,5,0.98854,0.65562,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4894,5,0.64465,6.27226,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4895,5,0.65765,9.94674,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4896,5,0.60959,15.5318,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4897,5,0.40657,10.2174,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4898,5,0.40828,6.44382,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4899,5,0.26476,6.72036,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4900,5,0.28363,9.89654,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4901,5,0.15986,6.80017,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4902,5,0.09891,6.29522,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4903,5,0.03786,5.89781,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4904,5,0.00917,6.02516,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4905,5,0.00405,6.08472,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4906,5,0.64176,0.03877,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4907,5,0.65451,0.06428,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4908,5,0.65231,0.09749,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4909,5,0.64975,0.15458,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4910,5,0.38316,0.15414,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4911,5,0.39408,0.09723,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4912,5,0.38629,0.0604,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4913,5,0.09877,0.0384,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4914,5,0.09601,0.06271,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4915,5,0.09797,0.09369,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4916,5,0.09523,0.15076,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4917,5,0.09952,0.23905,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4918,5,0.09443,0.38461,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4919,5,0.094,0.63763,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4920,5,0.09366,0.9524,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4921,5,0.09061,2.57856,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4922,5,0.03857,0.06149,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4923,5,0.03751,0.09603,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4924,5,0.03685,0.62494,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4925,5,0.00971,2.43418,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4926,5,0.0038,2.49409,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4927,5,0.00387,0.0395,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4928,5,0.00987,0.04028,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4929,5,0.00959,0.06015,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4930,5,0.00385,0.06077,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4931,5,0.00402,0.09492,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4932,5,0.00932,0.09969,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4933,5,0.00928,0.15339,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4934,5,0.00391,0.15963,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4935,5,0.00371,0.24927,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4936,5,0.00902,0.24311,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4937,5,0.00942,0.37416,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4938,5,0.00387,0.38359,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4939,5,0.00386,0.60805,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4940,5,0.00894,0.61087,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4941,5,0.00956,0.99789,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4942,5,0.00393,0.97818,0.001,0.00002,1000,1.8,0.07,-50,0.025,I
4943,1,2.45203,0.01487,0.001,0.00002,1000,1.8,0.07,-70,0.025,DB
4944,1,2.65132,0.0368,0.001,0.00002,1000,1.8,0.07,-70,0.025,DB
4945,1,2.59747,0.09245,0.001,0.00002,1000,1.8,0.07,-70,0.025,DB
4946,1,2.74227,0.24702,0.001,0.00002,1000,1.8,0.07,-70,0.025,DB
4947,1,2.67979,0.37967,0.001,0.00002,1000,1.8,0.07,-70,0.025,DB
4948,1,3.04026,0.62069,0.001,0.00002,1000,1.8,0.07,-70,0.025,DB
4949,1,4.29834,0.60209,0.001,0.00002,1000,1.8,0.07,-70,0.025,DB
4950,1,4.4159,0.96908,0.001,0.00002,1000,1.8,0.07,-70,0.025,DB
4951,1,4.42709,1.53604,0.001,0.00002,1000,1.8,0.07,-70,0.025,DB
4952,1,4.43581,2.39751,0.001,0.00002,1000,1.8,0.07,-70,0.025,DB
4953,1,4.44704,3.91868,0.001,0.00002,1000,1.8,0.07,-70,0.025,DB
4954,1,4.68309,6.11644,0.001,0.00002,1000,1.8,0.07,-70,0.025,DB
4955,3,0.6305,0.01554,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4956,3,0.64829,0.03672,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4957,3,0.61926,0.09517,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4958,3,0.65304,0.25045,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4959,3,0.67166,0.61982,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4960,3,0.65654,1.04475,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4961,3,0.65765,1.58171,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4962,3,0.66006,4.09865,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4963,3,0.42253,4.09749,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4964,3,0.42324,6.4961,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4965,3,0.40067,1.58104,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4966,3,0.39943,0.60074,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4967,3,0.3982,0.25419,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4968,3,0.40668,0.09366,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4969,3,0.40543,0.03784,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4970,3,0.40429,0.01677,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4971,3,0.11187,0.01503,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4972,3,0.11218,0.03836,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4973,3,0.11525,0.09209,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4974,3,0.10731,0.24615,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4975,3,0.11028,0.63807,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4976,3,0.10782,1.46272,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4977,3,0.10288,3.90988,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4978,3,0.27124,10.1394,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4979,3,0.16939,10.2945,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4980,3,0.10572,10.1358,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4981,3,0.06945,16.068,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4982,3,0.04557,16.8225,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4983,3,0.0098,26.2592,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4984,3,0.01136,17.0762,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
4985,3,0.01081,9.97193,0.001,0.00002,1000,1.8,0.07,-70,0.025,SW
