Samples,FlowPattern,Vsl,Vsg,VisL,VisG,DenL,DenG,ST,Ang,ID,FPLabels
3384,7,0.15584,0.09906,0.001,2.00E-05,1000,1.8,0.07,70,0.051,B
3385,5,1.59986,0.09924,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3386,5,0.1,1.5,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
3387,5,1.52642,0.15189,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3388,4,0.004,25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,A
3389,3,1.66508,0.25753,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
3390,5,0.58294,0.40101,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
3391,4,0.00947,16.162,0.001,2.00E-05,1000,1.8,0.07,80,0.051,A
3392,5,0.004,0.25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3393,5,1.5,15,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
3394,5,0.006,0.6,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
3395,5,0.00975,2.51731,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
3396,5,0.00989,3.92419,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3397,5,1.57583,0.03744,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,I
3398,7,0.10366,0.10008,0.001,2.00E-05,1000,1.8,0.07,80,0.051,B
3399,5,0.06303,3.95457,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
3400,5,0.00244,0.36121,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3401,4,0.25462,38.4773,0.001,2.00E-05,1000,1.8,0.07,70,0.025,A
3402,4,0.00619,25.6591,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
3403,4,0.00569,15.8972,0.001,2.00E-05,1000,1.8,0.07,15,0.051,A
3404,3,0.1088,0.09945,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
3405,5,0.04408,5.91441,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
3406,4,0.09459,6.48652,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,A
3407,5,1,40,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
3408,4,0.25625,24.5583,0.001,2.00E-05,1000,1.8,0.07,70,0.025,A
3409,5,1,10,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
3410,4,0.00262,0.10539,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
3411,5,0.25,10,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
3412,5,0.42706,10,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3413,5,1.59986,0.23963,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3414,3,0.63,1.6,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
3415,5,1,1,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
3416,5,0.4,10,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
3417,4,0.23462,16.0353,0.001,2.00E-05,1000,1.8,0.07,30,0.025,A
3418,5,2.5,1.5,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
3419,4,0.61457,6.28992,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
3420,5,0.0025,0.16,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3421,4,0.025,16,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,A
3422,3,0.004,25,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
3423,5,0.0025,2.5,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3424,5,0.96629,3.75215,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
3425,5,2.5,4,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
3426,3,0.01,16,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
3427,5,0.16966,6,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
3428,7,0.37348,0.03967,0.001,2.00E-05,1000,1.8,0.07,70,0.051,B
3429,5,0.0098,0.62793,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
3430,5,2.32995,0.92682,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3431,5,1.58739,1.04438,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,I
3432,3,1.60669,1.57528,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
3433,5,1.01202,6.36193,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
3434,5,1.5,0.6,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3435,5,0.006,1.5,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3436,3,0.0025,10,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,SW
3437,5,1.44008,0.97205,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
3438,4,0.00394,25.6988,0.001,2.00E-05,1000,1.8,0.07,70,0.025,A
3439,3,0.1,4,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,SW
3440,5,0.0025,6.3,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3441,4,0.4,25,0.001,2.00E-05,1000,1.8,0.07,0,0.025,A
3442,5,1.5,0.15,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
3443,5,0.00959,0.09407,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
3444,2,0.04,1,0.001,2.00E-05,1000,1.8,0.07,0,0.051,SS
3445,5,9.90628,0.67621,0.001,2.00E-05,1000,1.8,0.07,20,0.025,I
3446,5,1,0.4,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
3447,1,4.00584,4.09617,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,DB
3448,5,0.6274,15.3065,0.001,2.00E-05,1000,1.8,0.07,20,0.051,I
3449,5,2.6813,0.24582,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3450,5,0.25,6,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3451,4,0.25,10,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,A
3452,5,1,0.4,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3453,3,0.03973,15.3841,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
3454,4,0.10088,25.4776,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,A
3455,3,0.015,6,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SW
3456,5,0.0025,0.1,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3457,5,0.0095,6.36551,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
3458,1,4,2.5,0.001,2.00E-05,1000,1.8,0.07,1,0.025,DB
3459,5,0.16,2.5,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
3460,4,1.04365,0.01615,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
3461,3,0.63,0.63,0.001,2.00E-05,1000,1.8,0.07,-5,0.025,SW
3462,5,1.6377,0.63965,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,I
3463,5,0.10173,0.15002,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
3464,4,0.26825,15.7593,0.001,2.00E-05,1000,1.8,0.07,85,0.051,A
3465,4,1.00366,0.39217,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,A
3466,4,0.1,25,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,A
3467,5,4,4,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
3468,4,0.4,16,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,A
3469,1,2.45203,0.01487,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,DB
3470,1,3.809,0.38235,0.001,2.00E-05,1000,1.8,0.07,50,0.051,DB
3471,5,1,2.5,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,I
3472,3,0.006,6,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,SW
3473,4,0.01594,13.8237,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,A
3474,3,0.015,10,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
3475,4,0.16,10,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,A
3476,4,0.99244,16.3425,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,A
3477,4,0.1,16,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,A
3478,5,1.6,25,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
3479,4,0.15694,16.4508,0.001,2.00E-05,1000,1.8,0.07,30,0.025,A
3480,5,0.1,1.6,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
3481,5,0.25,0.6,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
3482,5,1,0.04,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,I
3483,5,0.00372,1.48092,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
3484,4,0.41371,16.2303,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
3485,4,0.0411,15.8041,0.001,2.00E-05,1000,1.8,0.07,85,0.051,A
3486,3,0.00431,3.72666,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,SW
3487,5,1.58784,15.8394,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,I
3488,5,1.6,1.6,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
3489,5,2.47708,1.69049,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
3490,1,2.59237,0.03652,0.001,2.00E-05,1000,1.8,0.07,15,0.025,DB
3491,3,0.1,6.5,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
3492,5,1.58193,0.96901,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
3493,1,2.5,0.063,0.001,2.00E-05,1000,1.8,0.07,2,0.025,DB
3494,5,0.67279,6.43793,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
3495,4,0.39132,15.557,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
3496,4,0.01,25,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,A
3497,5,4,0.63,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
3498,3,0.00432,10.1223,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,SW
3499,5,0.74276,1.71207,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,I
3500,1,6.3,4,0.001,2.00E-05,1000,1.8,0.07,2,0.051,DB
3501,5,0.01005,0.03974,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
3502,5,0.00395,0.24582,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3503,4,0.1,10,0.001,2.00E-05,1000,1.8,0.07,1,0.025,A
3504,3,0.025,2.5,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
3505,5,0.01326,10.3873,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3506,3,0.04,10,0.001,2.00E-05,1000,1.8,0.07,1,0.025,SW
3507,4,0.00243,16.4848,0.001,2.00E-05,1000,1.8,0.07,85,0.051,A
3508,5,2.5,1.5,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
3509,5,1.14075,25.483,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3510,1,4.04287,4.15403,0.001,2.00E-05,1000,1.8,0.07,-90,0.025,DB
3511,5,1.53302,0.59224,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3512,2,0.06,0.15,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SS
3513,3,0.25,6.3,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
3514,3,1.62714,0.15536,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,SW
3515,5,0.015,0.03997,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
3516,5,2.5,2.5,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
3517,4,0.23687,15.3906,0.001,2.00E-05,1000,1.8,0.07,90,0.051,A
3518,5,0.4283,0.03786,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3519,5,2.5,10,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
3520,3,0.006,10,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,SW
3521,3,0.015,10,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,SW
3522,5,0.0063,0.1,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
3523,3,0.16939,10.2945,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,SW
3524,5,1,10,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
3525,5,0.01,4,0.001,2.00E-05,1000,1.8,0.07,2,0.051,I
3526,3,0.015,10,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SW
3527,5,0.00946,0.15665,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
3528,5,2.5,0.1,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
3529,5,0.10764,0.15399,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3530,5,0.01445,3.71705,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3531,5,1.63,1,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,I
3532,5,1,0.063,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
3533,5,0.03997,10.1539,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
3534,5,0.0025,4,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3535,1,3.98645,2.50216,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,DB
3536,5,2.5,1,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,I
3537,5,1.5,0.25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3538,4,0.24151,25.6735,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
3539,4,0.60954,0.06269,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
3540,5,1.0556,15.7838,0.001,2.00E-05,1000,1.8,0.07,50,0.025,I
3541,5,2.54758,25.7358,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
3542,5,2.5,0.025,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
3543,5,1.64832,2.39819,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
3544,4,0.0025,25,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,A
3545,5,1.6,1,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3546,1,4,1.5,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,DB
3547,1,2.00167,0.01533,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,DB
3548,4,0.01544,9.62495,0.001,2.00E-05,1000,1.8,0.07,90,0.025,A
3549,5,2.5,2.5,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,I
3550,5,2.54275,1.69245,0.001,2.00E-05,1000,1.8,0.07,20,0.025,I
3551,5,1.71062,1.62018,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,I
3552,5,2.68186,0.58294,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3553,5,0.16,0.4,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3554,4,1.07763,6.26038,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
3555,7,0.00882,0.09833,0.001,2.00E-05,1000,1.8,0.07,80,0.051,B
3556,3,0.016,16,0.001,2.00E-05,1000,1.8,0.07,0,0.051,SW
3557,1,2.35014,0.06255,0.001,2.00E-05,1000,1.8,0.07,30,0.025,DB
3558,5,0.0063,0.25,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
3559,5,0.6196,3.90384,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3560,5,2.50568,6.30496,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
3561,5,0.6,10,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,I
3562,4,1.05456,2.4323,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,A
3563,4,0.025,15,0.001,2.00E-05,1000,1.8,0.07,0.25,0.025,A
3564,4,0.00575,15.133,0.001,2.00E-05,1000,1.8,0.07,90,0.051,A
3565,5,0.08949,0.9431,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3566,5,0.01683,3.65174,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3567,3,1,0.04,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
3568,5,0.00235,2.45824,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3569,5,0.1459,9.92579,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
3570,5,1.64346,1.55471,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,I
3571,5,0.01047,0.38429,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
3572,4,0.25,16,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,A
3573,4,0.4,15,0.001,2.00E-05,1000,1.8,0.07,0,0.025,A
3574,5,1.6,2.5,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,I
3575,5,0.6043,0.25173,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
3576,4,0.39597,26.7415,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
3577,5,2.5,10,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
3578,3,0.004,6.3,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
3579,1,1.75751,0.02452,0.001,2.00E-05,1000,1.8,0.07,15,0.051,DB
3580,5,1.6,0.4,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
3581,3,0.00159,0.01597,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
3582,3,1.6,4,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
3583,5,0.01512,3.96577,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
3584,3,0.01615,15.4589,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
3585,5,0.65285,0.07135,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
3586,5,1,0.04,0.001,2.00E-05,1000,1.8,0.07,0,0.025,I
3587,5,2.5,0.25,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
3588,3,0.39761,1.53474,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,SW
3589,5,0.1,4,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
3590,5,1.05577,3.9751,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
3591,1,4.19804,0.99384,0.001,2.00E-05,1000,1.8,0.07,20,0.025,DB
3592,3,0.1062,0.25537,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
3593,3,0.01,6,0.001,2.00E-05,1000,1.8,0.07,0,0.025,SW
3594,5,1.6,10,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,I
3595,4,0.63196,0.38133,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
3596,4,0.02522,15.28,0.001,2.00E-05,1000,1.8,0.07,85,0.051,A
3597,5,0.4,4,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,I
3598,4,0.64303,0.15458,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
3599,4,0.006,25,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,A
3600,5,0.0063,0.63,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
3601,5,1,25,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
3602,1,2.70552,0.038,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,DB
3603,5,1.63789,0.89907,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3604,5,0.00605,3.78552,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3605,5,0.10728,0.9742,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
3606,5,0.99258,10.2501,0.001,2.00E-05,1000,1.8,0.07,70,0.051,I
3607,1,1.90693,0.15116,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,DB
3608,3,0.016,2.5,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
3609,4,1.07703,4.15257,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
3610,1,2.73765,0.14797,0.001,2.00E-05,1000,1.8,0.07,30,0.025,DB
3611,5,0.00227,2.6191,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
3612,3,0.063,4,0.001,2.00E-05,1000,1.8,0.07,0,0.051,SW
3613,5,0.3718,9.94726,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3614,5,2.50011,3.98713,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3615,1,4.43581,2.39751,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,DB
3616,2,0.004,0.016,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SS
3617,5,2.77952,2.5483,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3618,1,2.61505,1.41431,0.001,2.00E-05,1000,1.8,0.07,90,0.025,DB
3619,7,0.23847,0.09685,0.001,2.00E-05,1000,1.8,0.07,90,0.051,B
3620,4,0.1,40,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,A
3621,1,2.48045,0.65709,0.001,2.00E-05,1000,1.8,0.07,80,0.051,DB
3622,3,0.15986,0.01581,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,SW
3623,5,2.43623,6.96263,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
3624,5,0.1,0.063,0.001,2.00E-05,1000,1.8,0.07,1,0.025,I
3625,5,1.6,0.4,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,I
3626,1,1.60468,0.04759,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,DB
3627,4,0.16,16,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,A
3628,5,0.00917,6.02516,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
3629,3,0.65765,1.58171,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,SW
3630,5,2.5,10,0.001,2.00E-05,1000,1.8,0.07,10,0.025,I
3631,5,0.04564,0.08172,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
3632,5,2.5,1,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,I
3633,5,1.6,1.6,0.001,2.00E-05,1000,1.8,0.07,2,0.025,I
3634,1,4,0.4,0.001,2.00E-05,1000,1.8,0.07,1,0.025,DB
3635,5,0.00625,1.68829,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
3636,7,0.09753,0.06349,0.001,2.00E-05,1000,1.8,0.07,90,0.051,B
3637,5,2.32811,2.49686,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,I
3638,4,0.64829,1.61575,0.001,2.00E-05,1000,1.8,0.07,-80,0.025,A
3639,5,0.00987,0.04028,0.001,2.00E-05,1000,1.8,0.07,-50,0.025,I
3640,5,0.06149,6.21785,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
3641,5,0.27465,0.15897,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
3642,1,6.3,2.5,0.001,2.00E-05,1000,1.8,0.07,0.5,0.051,DB
3643,5,0.01967,0.05439,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
3644,1,4,1.6,0.001,2.00E-05,1000,1.8,0.07,5,0.025,DB
3645,3,0.3911,10.118,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
3646,4,0.97379,1.00197,0.001,2.00E-05,1000,1.8,0.07,-80,0.051,A
3647,3,0.15661,0.01504,0.001,2.00E-05,1000,1.8,0.07,-30,0.051,SW
3648,5,2.5,0.1,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,I
3649,4,0.03649,25.8672,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,A
3650,3,0.16437,0.09169,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,SW
3651,3,0.63,0.1,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
3652,5,0.01,0.063,0.001,2.00E-05,1000,1.8,0.07,5,0.025,I
3653,1,4.03152,1.57772,0.001,2.00E-05,1000,1.8,0.07,-70,0.051,DB
3654,4,0.00396,9.70372,0.001,2.00E-05,1000,1.8,0.07,30,0.025,A
3655,4,0.1,0.01878,0.001,2.00E-05,1000,1.8,0.07,-90,0.051,A
3656,5,0.1042,0.36517,0.001,2.00E-05,1000,1.8,0.07,-50,0.051,I
3657,5,0.63673,1.75667,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
3658,3,0.025,10,0.001,2.00E-05,1000,1.8,0.07,-1,0.025,SW
3659,3,0.00389,1.52904,0.001,2.00E-05,1000,1.8,0.07,-30,0.025,SW
3660,3,0.10572,10.1358,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,SW
3661,3,0.04,10,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
3662,5,0.0038,1.59634,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3663,3,0.01,0.6,0.001,2.00E-05,1000,1.8,0.07,-10,0.025,SW
3664,3,0.016,16,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,SW
3665,5,4,6.3,0.001,2.00E-05,1000,1.8,0.07,5,0.051,I
3666,5,0.57764,6.245,0.001,2.00E-05,1000,1.8,0.07,70,0.025,I
3667,1,2.5,0.063,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,DB
3668,5,0.03977,3.7684,0.001,2.00E-05,1000,1.8,0.07,85,0.051,I
3669,5,1,10,0.001,2.00E-05,1000,1.8,0.07,10,0.051,I
3670,5,0.03944,6.46468,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
3671,7,0.00243,0.10078,0.001,2.00E-05,1000,1.8,0.07,70,0.051,B
3672,5,0.00923,6.41603,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3673,5,0.4,0.025,0.001,2.00E-05,1000,1.8,0.07,0,0.051,I
3674,3,0.0063,16,0.001,2.00E-05,1000,1.8,0.07,5,0.051,SW
3675,1,4,0.063,0.001,2.00E-05,1000,1.8,0.07,0,0.051,DB
3676,5,2.78578,3.92419,0.001,2.00E-05,1000,1.8,0.07,15,0.025,I
3677,5,0.0025,0.1,0.001,2.00E-05,1000,1.8,0.07,1,0.051,I
3678,1,4,0.1,0.001,2.00E-05,1000,1.8,0.07,0,0.051,DB
3679,3,0.1,4,0.001,2.00E-05,1000,1.8,0.07,-1,0.051,SW
3680,5,0.24805,0.16944,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
3681,5,0.0064,0.15966,0.001,2.00E-05,1000,1.8,0.07,30,0.025,I
3682,3,0.004,2.5,0.001,2.00E-05,1000,1.8,0.07,-5,0.051,SW
3683,5,0.01526,0.15836,0.001,2.00E-05,1000,1.8,0.07,80,0.051,I
3684,4,0.1,25,0.001,2.00E-05,1000,1.8,0.07,0.25,0.051,A
3685,3,0.63,0.016,0.001,2.00E-05,1000,1.8,0.07,-10,0.051,SW
3686,5,0.60617,0.23583,0.001,2.00E-05,1000,1.8,0.07,90,0.051,I
3687,4,0.1,25,0.001,2.00E-05,1000,1.8,0.07,5,0.025,A
3688,5,2.30694,10.213,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
3689,4,0.4,16,0.001,2.00E-05,1000,1.8,0.07,1,0.025,A
3690,5,0.06,0.03997,0.001,2.00E-05,1000,1.8,0.07,0.5,0.025,I
3691,1,3.88905,0.26077,0.001,2.00E-05,1000,1.8,0.07,80,0.051,DB
3692,5,0.04487,0.05347,0.001,2.00E-05,1000,1.8,0.07,30,0.051,I
3693,5,0.66921,9.67309,0.001,2.00E-05,1000,1.8,0.07,90,0.025,I
3694,5,0.01012,0.09441,0.001,2.00E-05,1000,1.8,0.07,50,0.051,I
3695,4,0.01,16.1413,0.001,2.00E-05,1000,1.8,0.07,85,0.051,A
3696,3,0.01081,9.97193,0.001,2.00E-05,1000,1.8,0.07,-70,0.025,SW
3697,5,2.38534,1.41845,0.001,2.00E-05,1000,1.8,0.07,15,0.051,I
